6.01E+15,22561,
3.47E+14,22633,
3.09E+13,22702,
5.43E+15,22763,
4.54E+15,22834,
6.01E+15,22899,
4.36E+15,22957,
3.56E+15,23013,
3.63E+13,23077,
4.83E+15,23147,
3.56E+15,23203,
4.34E+15,23267,
3.53E+15,23326,
3.80E+14,23398,
3.45E+14,23471,
4.63E+15,23529,
3.03E+13,23597,
4.74E+15,23659,
6.01E+15,23720,
3.01E+13,23786,
3.55E+15,23847,
4.44E+15,23904,
5.24E+15,23970,
6.22E+15,24033,
6.01E+15,24091,
3.75E+14,24152,
5.00E+15,24210,
4.39E+15,24267,
3.03E+13,24331,
6.23E+15,24393,
3.68E+13,24463,
3.71E+14,24531,
4.26E+15,24601,
3.54E+15,24660,
6.01E+15,24728,
5.48E+15,24790,
4.20E+15,24861,
5.50E+15,24916,
5.17E+15,24974,
3.53E+15,25030,
3.05E+13,25099,
3.56E+15,25157,
3.57E+15,25214,
3.00E+13,25281,
3.78E+14,25348,
3.06E+13,25414,
5.32E+15,25484,
5.43E+15,25542,
3.55E+15,25600,
6.01E+15,25662,
5.36E+15,25722,
3.44E+14,25796,
5.42E+15,25864,
3.53E+15,25922,
4.30E+15,25982,
5.23E+15,26043,
4.96E+15,26110,
4.64E+15,26178,
3.71E+14,26249,
5.14E+15,26314,
3.01E+13,26383,
3.57E+15,26440,
4.85E+15,26511,
4.37E+15,26574,
3.59E+15,26641,
3.42E+14,26714,
4.75E+15,26781,
3.10E+13,26851,
4.68E+15,26913,
6.01E+15,26980,
3.54E+15,27038,
3.41E+14,27108,
3.43E+14,27179,
4.25E+15,27241,
6.01E+15,27302,
6.01E+15,27368,
6.01E+15,27423,
3.48E+14,27499,
4.08E+15,27563,
6.01E+15,27624,
3.75E+14,27684,
3.73E+14,27753,
3.05E+13,27816,
5.48E+15,27877,
3.02E+13,27941,
6.54E+15,28007,
5.50E+15,28073,
5.16E+15,28138,
3.74E+14,28210,
6.01E+15,28273,
4.72E+15,28342,
4.11E+15,28403,
4.22E+15,28463,
3.55E+15,28519,
6.01E+15,28580,
6.01E+15,28640,
3.03E+13,28706,
3.53E+15,28765,
6.01E+15,28828,
6.01E+15,28889,
3.76E+14,28962,
6.01E+15,29027,
6.01E+15,29093,
6.01E+15,29153,
5.37E+15,29215,
3.54E+15,29277,
3.57E+15,29334,
3.10E+13,29398,
3.54E+15,29459,
4.30E+15,29529,
3.47E+14,29601,
4.26E+15,29661,
4.15E+15,29726,
4.13E+15,29796,
4.99E+15,29854,
6.01E+15,29913,
3.40E+14,29985,
4.49E+15,30046,
3.62E+13,30108,
3.10E+13,30174,
3.02E+13,30242,
3.53E+15,30303,
4.27E+15,30363,
3.72E+14,30437,
6.01E+15,30500,
3.02E+13,30568,
6.01E+15,30633,
3.59E+15,30685,
3.05E+13,30750,
3.80E+14,30822,
3.64E+13,30888,
5.50E+15,30947,
3.55E+15,31003,
4.01E+15,31065,
3.78E+14,31135,
5.49E+15,31203,
3.58E+15,31265,
3.59E+15,31324,
6.01E+15,31383,
5.23E+15,31452,
4.23E+15,31526,
6.01E+15,31586,
4.14E+15,31658,
3.56E+15,31712,
6.01E+15,31776,
6.01E+15,31839,
4.40E+15,31901,
3.77E+14,31974,
3.58E+15,32030,
4.01E+15,32089,
5.47E+15,32149,
4.41E+15,32206,
5.23E+15,32273,
6.01E+15,32335,
4.76E+15,32401,
3.56E+15,32458,
5.39E+15,32515,
3.01E+13,32581,
3.77E+14,32643,
5.20E+15,32701,
5.44E+15,32766,
5.25E+15,32828,
3.57E+15,32890,
3.76E+14,32962,
3.45E+14,33033,
5.34E+15,33093,
5.11E+15,33157,
3.48E+14,33231,
6.01E+15,33290,
3.76E+14,33358,
3.47E+14,33428,
5.28E+15,33492,
6.01E+15,33552,
5.12E+15,33623,
3.73E+14,33692,
3.02E+13,33753,
3.00E+13,33817,
3.57E+15,33877,
4.67E+15,33948,
3.56E+15,34003,
3.75E+14,34072,
5.35E+15,34131,
5.36E+15,34201,
6.23E+15,34265,
3.02E+13,34331,
3.53E+15,34390,
6.01E+15,34453,
3.54E+15,34513,
6.01E+15,34575,
5.44E+15,34644,
5.22E+15,34709,
3.03E+13,34772,
3.05E+13,34839,
3.55E+15,34896,
3.41E+14,34965,
3.03E+13,35030,
6.47E+15,35096,
3.62E+13,35162,
3.01E+13,35225,
4.72E+15,35285,
6.01E+15,35347,
6.01E+15,35409,
6.01E+15,35472,
6.01E+15,35539,
6.01E+15,35600,
3.70E+14,35673,
4.24E+15,35738,
4.09E+15,35801,
4.49E+15,35860,
3.94E+13,35929,
3.75E+14,35997,
3.01E+13,36060,
3.01E+13,36124,
3.56E+15,36183,
3.09E+13,36246,
5.31E+15,36316,
4.26E+15,36380,
5.34E+15,36446,
3.56E+15,36507,
3.02E+13,36577,
3.80E+14,36648,
4.22E+15,36706,
5.48E+15,36771,
3.01E+13,36838,
5.30E+15,36904,
6.01E+15,36965,
4.03E+15,37023,
6.01E+15,37085,
3.46E+14,37144,
4.85E+15,37198,
5.25E+15,37264,
3.76E+14,37324,
3.44E+14,37396,
3.56E+15,37449,
4.03E+15,37513,
6.01E+15,37577,
4.20E+15,37639,
5.31E+15,37709,
4.01E+15,37769,
3.57E+15,37826,
3.79E+14,37898,
4.18E+15,37955,
3.90E+13,38022,
3.75E+14,38090,
4.01E+15,38154,
6.01E+15,38218,
3.76E+14,38289,
4.93E+15,38351,
6.57E+15,38416,
4.66E+15,38473,
3.55E+15,38536,
6.22E+15,38601,
6.01E+15,38662,
4.29E+15,38728,
5.28E+15,38793,
3.73E+14,38859,
5.47E+15,38928,
3.59E+15,38985,
3.77E+14,39056,
3.01E+13,39123,
6.01E+15,39181,
5.43E+15,39243,
3.68E+13,39311,
3.10E+13,39376,
3.04E+13,39444,
5.39E+15,39510,
6.01E+15,39571,
6.01E+15,39637,
3.46E+14,39708,
3.54E+15,39767,
3.00E+13,39833,
4.70E+15,39891,
3.58E+15,39952,
3.06E+13,40018,
3.70E+14,40090,
3.55E+15,40146,
3.44E+14,40203,
4.92E+15,40264,
3.56E+15,40320,
4.18E+15,40378,
4.82E+15,40448,
3.63E+13,40516,
3.01E+13,40579,
5.43E+15,40646,
6.52E+15,40707,
5.37E+15,40778,
3.93E+13,40842,
6.53E+15,40909,
3.57E+15,40965,
5.35E+15,41023,
6.52E+15,41085,
3.10E+13,41148,
3.53E+15,41204,
3.49E+14,41273,
6.47E+15,41335,
3.01E+13,41402,
5.16E+15,41471,
6.01E+15,41533,
4.80E+15,41597,
3.53E+15,41655,
6.56E+15,41716,
6.56E+15,41780,
3.00E+13,41845,
6.01E+15,41906,
4.89E+15,41964,
5.49E+15,42020,
6.01E+15,42082,
3.99E+13,42148,
6.01E+15,42213,
5.32E+15,42271,
3.80E+14,42342,
3.55E+15,42403,
4.94E+15,42462,
6.01E+15,42526,
6.52E+15,42589,
3.54E+15,42643,
5.31E+15,42710,
3.03E+13,42776,
3.72E+14,42848,
4.82E+15,42908,
4.01E+15,42964,
3.42E+14,43033,
4.38E+15,43100,
3.81E+13,43164,
5.47E+15,43227,
3.78E+14,43298,
4.44E+15,43360,
5.36E+15,43422,
5.31E+15,43489,
3.41E+14,43557,
5.31E+15,43624,
4.92E+15,43689,
3.53E+15,43743,
3.79E+14,43814,
5.45E+15,43882,
6.56E+15,43946,
3.46E+14,44006,
5.25E+15,44067,
3.59E+15,44125,
4.84E+15,44189,
6.57E+15,44253,
3.74E+14,44327,
3.04E+13,44399,
6.01E+15,44460,
5.16E+15,44526,
6.01E+15,44590,
5.12E+15,44663,
3.09E+13,44731,
3.78E+14,44802,
5.16E+15,44861,
5.38E+15,44926,
4.27E+15,44993,
3.45E+14,45063,
3.48E+14,45124,
3.49E+14,45193,
4.65E+15,45257,
3.65E+13,45322,
4.15E+15,45382,
3.53E+15,45440,
4.04E+15,45503,
4.57E+15,45567,
5.14E+15,45627,
4.42E+15,45681,
5.41E+15,45742,
3.02E+13,45812,
3.02E+13,45879,
3.70E+14,45956,
4.23E+15,46023,
6.01E+15,46086,
5.22E+15,46153,
3.58E+15,46207,
5.42E+15,46270,
4.01E+15,46329,
5.44E+15,46392,
5.40E+15,46458,
3.59E+15,46514,
5.40E+15,46573,
4.99E+15,46642,
3.59E+15,46697,
3.58E+15,46758,
3.76E+14,46829,
4.24E+15,46890,
4.04E+15,46954,
4.58E+15,47019,
3.57E+15,47074,
5.36E+15,47136,
5.42E+15,47200,
4.50E+15,47258,
3.55E+15,47318,
6.01E+15,47383,
5.35E+15,47442,
5.45E+15,47508,
3.40E+14,47584,
3.58E+15,47639,
6.01E+15,47694,
5.40E+15,47754,
4.30E+15,47809,
6.01E+15,47869,
3.78E+14,47942,
6.01E+15,48005,
3.53E+15,48062,
6.56E+15,48124,
3.57E+15,48181,
4.72E+15,48252,
3.49E+14,48323,
3.56E+15,48386,
3.55E+15,48441,
5.43E+15,48506,
6.23E+15,48567,
5.28E+15,48636,
3.09E+13,48705,
3.49E+14,48777,
6.01E+15,48841,
3.71E+14,48911,
5.50E+15,48979,
3.02E+13,49046,
5.27E+15,49100,
6.01E+15,49158,
5.29E+15,49227,
3.48E+14,49288,
5.36E+15,49359,
3.58E+15,49417,
6.01E+15,49479,
6.01E+15,49541,
3.56E+15,49601,
3.58E+15,49656,
3.54E+15,49712,
3.80E+14,49782,
6.57E+15,49844,
6.01E+15,49906,
5.31E+15,49979,
3.01E+13,50043,
3.54E+15,50102,
5.32E+15,50167,
3.55E+15,50224,
3.04E+13,50287,
6.01E+15,50348,
3.70E+14,50421,
3.60E+13,50487,
6.23E+15,50549,
4.74E+15,50613,
4.13E+15,50675,
6.01E+15,50736,
5.44E+15,50794,
3.78E+14,50865,
6.01E+15,50932,
3.09E+13,50992,
6.01E+15,51055,
3.59E+15,51110,
4.25E+15,51181,
3.02E+13,51247,
3.00E+13,51310,
5.43E+15,51367,
6.01E+15,51430,
6.01E+15,51493,
5.37E+15,51559,
3.73E+14,51623,
3.05E+13,51689,
5.16E+15,51756,
3.55E+15,51816,
3.56E+15,51874,
3.10E+13,51939,
3.01E+13,52006,
3.09E+13,52073,
5.32E+15,52132,
3.77E+14,52207,
6.01E+15,52269,
3.00E+13,52338,
3.03E+13,52406,
3.09E+13,52472,
5.42E+15,52542,
6.55E+15,52607,
6.01E+15,52678,
4.46E+15,52736,
3.40E+14,52807,
3.58E+15,52865,
3.01E+13,52933,
6.01E+15,52998,
3.57E+15,53060,
3.09E+13,53121,
3.72E+14,53194,
3.47E+14,53265,
6.01E+15,53328,
5.12E+15,53389,
4.41E+15,53455,
3.43E+14,53528,
3.02E+13,53593,
3.50E+14,53654,
6.57E+15,53716,
6.01E+15,53781,
6.22E+15,53841,
3.57E+15,53901,
4.99E+15,53959,
3.62E+13,54021,
4.68E+15,54085,
3.57E+15,54141,
3.03E+13,54210,
3.56E+15,54264,
4.10E+15,54326,
4.51E+15,54384,
3.05E+13,54451,
3.45E+14,54519,
5.39E+15,54586,
6.23E+15,54646,
4.30E+15,54703,
5.36E+15,54771,
4.57E+15,54831,
3.77E+14,54906,
6.01E+15,54972,
5.17E+15,55039,
3.77E+14,55105,
3.45E+14,55177,
6.01E+15,55242,
6.01E+15,55307,
6.01E+15,55368,
6.23E+15,55432,
5.26E+15,55492,
3.72E+14,55568,
3.53E+15,55628,
4.72E+15,55691,
3.53E+15,55747,
3.09E+13,55810,
5.18E+15,55873,
3.57E+15,55932,
6.01E+15,55995,
5.49E+15,56061,
4.70E+15,56119,
5.32E+15,56179,
5.27E+15,56243,
5.13E+15,56303,
6.23E+15,56371,
3.54E+15,56429,
6.01E+15,56491,
3.67E+13,56557,
4.34E+15,56619,
6.01E+15,56675,
3.58E+15,56735,
4.76E+15,56799,
3.43E+14,56868,
3.05E+13,56927,
3.56E+15,56982,
4.64E+15,57046,
5.36E+15,57117,
5.28E+15,57184,
3.54E+15,57240,
3.57E+15,57296,
3.57E+15,57355,
3.53E+15,57415,
6.01E+15,57478,
3.81E+13,57542,
3.56E+15,57598,
3.10E+13,57664,
5.10E+15,57734,
6.01E+15,57796,
3.45E+14,57872,
6.53E+15,57936,
3.45E+14,58010,
3.57E+15,58066,
3.41E+14,58139,
5.41E+15,58200,
6.22E+15,58259,
5.44E+15,58319,
6.01E+15,58382,
4.90E+15,58451,
4.02E+15,58514,
6.01E+15,58578,
3.72E+14,58650,
5.28E+15,58715,
4.09E+15,58774,
3.70E+14,58846,
3.02E+13,58908,
4.75E+15,58969,
3.02E+13,59034,
3.04E+13,59099,
5.19E+15,59169,
3.73E+14,59239,
4.96E+15,59307,
6.01E+15,59369,
6.01E+15,59430,
3.01E+13,59496,
6.01E+15,59558,
5.26E+15,59620,
5.40E+15,59679,
3.55E+15,59736,
4.02E+15,59802,
4.22E+15,59860,
4.66E+15,59921,
3.56E+15,59981,
4.89E+15,60051,
5.41E+15,60115,
5.47E+15,60178,
3.44E+14,60252,
3.02E+13,60322,
5.26E+15,60394,
4.94E+15,60463,
4.15E+15,60530,
4.59E+15,60589,
5.38E+15,60656,
4.84E+15,60719,
3.59E+15,60772,
5.25E+15,60833,
4.21E+15,60894,
5.14E+15,60964,
3.06E+13,61025,
4.86E+15,61083,
3.80E+14,61152,
6.22E+15,61215,
3.77E+14,61285,
6.22E+15,61346,
4.66E+15,61404,
3.56E+15,61460,
4.59E+15,61522,
4.73E+15,61585,
3.58E+15,61642,
3.03E+13,61709,
3.79E+14,61778,
4.99E+15,61842,
6.01E+15,61906,
4.08E+15,61964,
4.49E+15,62026,
3.58E+15,62083,
6.23E+15,62147,
3.01E+13,62212,
3.58E+15,62267,
5.28E+15,62328,
6.01E+15,62394,
5.47E+15,62458,
3.74E+14,62529,
3.01E+13,62595,
3.53E+15,62649,
3.04E+13,62714,
6.01E+15,62782,
6.01E+15,62848,
3.76E+14,62919,
3.75E+14,62995,
3.02E+13,63061,
3.01E+13,63130,
6.01E+15,63195,
6.58E+15,63255,
4.19E+15,63323,
6.01E+15,63388,
5.11E+15,63451,
3.54E+15,63510,
4.29E+15,63574,
3.92E+13,63639,
5.24E+15,63706,
3.01E+13,63772,
6.01E+15,63833,
5.40E+15,63897,
5.34E+15,63967,
5.27E+15,64027,
4.97E+15,64089,
4.43E+15,64151,
4.26E+15,64213,
6.01E+15,64278,
6.01E+15,64340,
3.56E+15,64400,
3.03E+13,64469,
3.76E+14,64534,
3.71E+14,64605,
3.53E+15,64660,
5.33E+15,64722,
3.54E+15,64778,
3.45E+14,64851,
4.11E+15,64918,
3.03E+13,64987,
4.77E+15,65057,
3.04E+13,65122,
3.53E+15,65181,
3.42E+14,65254,
4.88E+15,65313,
3.03E+13,65379,
3.57E+15,65437,
5.24E+15,65498,
3.02E+13,65563,
6.59E+15,65630,
5.18E+15,65692,
3.80E+14,65763,
3.05E+13,65829,
3.05E+13,65892,
3.58E+15,65952,
5.42E+15,66014,
6.47E+15,66070,
3.01E+13,66137,
3.54E+15,66192,
5.49E+15,66261,
3.44E+14,66331,
3.72E+14,66402,
6.01E+15,66467,
3.54E+15,66520,
6.01E+15,66589,
4.09E+15,66648,
3.45E+14,66724,
3.40E+14,66791,
6.01E+15,66852,
3.58E+15,66906,
4.68E+15,66965,
6.01E+15,67033,
4.58E+15,67094,
3.58E+15,67157,
6.54E+15,67222,
3.72E+14,67294,
4.06E+15,67357,
3.56E+15,67416,
5.36E+15,67479,
4.40E+15,67544,
6.45E+15,67609,
3.57E+15,67671,
6.01E+15,67734,
3.57E+15,67792,
3.03E+13,67856,
6.01E+15,67920,
3.59E+15,67979,
3.73E+14,68051,
3.10E+13,68119,
3.57E+15,68174,
3.49E+14,68243,
3.79E+14,68318,
3.05E+13,68384,
6.01E+15,68446,
3.76E+14,68517,
3.58E+15,68573,
3.58E+15,68631,
3.55E+15,68690,
6.01E+15,68754,
4.46E+15,68811,
5.40E+15,68874,
3.71E+14,68944,
3.88E+13,69009,
4.13E+15,69077,
3.10E+13,69143,
6.01E+15,69208,
3.58E+15,69266,
4.28E+15,69326,
5.17E+15,69387,
3.59E+15,69443,
3.56E+15,69500,
3.01E+13,69567,
5.16E+15,69639,
5.13E+15,69705,
6.01E+15,69767,
3.47E+14,69835,
5.39E+15,69899,
3.41E+14,69969,
5.42E+15,70034,
3.74E+14,70105,
3.03E+13,70172,
4.29E+15,70234,
5.48E+15,70308,
3.10E+13,70374,
4.64E+15,70435,
3.59E+15,70492,
3.73E+14,70564,
3.80E+14,70625,
3.54E+15,70685,
5.12E+15,70753,
3.55E+15,70812,
3.55E+15,70870,
4.33E+15,70933,
6.23E+15,70993,
6.01E+15,71056,
4.88E+15,71115,
3.57E+15,71175,
4.91E+15,71237,
5.21E+15,71304,
3.01E+13,71371,
3.09E+13,71439,
4.34E+15,71509,
5.23E+15,71571,
6.01E+15,71635,
6.01E+15,71695,
4.55E+15,71756,
3.05E+13,71823,
6.01E+15,71884,
5.30E+15,71942,
3.49E+14,72016,
3.03E+13,72080,
3.48E+14,72150,
3.04E+13,72221,
5.30E+15,72286,
5.42E+15,72351,
5.23E+15,72413,
6.01E+15,72476,
3.70E+14,72545,
3.43E+14,72618,
4.29E+15,72677,
3.02E+13,72743,
4.87E+15,72808,
6.01E+15,72869,
3.45E+14,72938,
3.57E+15,73000,
5.49E+15,73069,
3.58E+15,73124,
3.46E+14,73198,
4.55E+15,73269,
3.50E+14,73338,
6.01E+15,73400,
4.35E+15,73462,
3.57E+15,73522,
3.58E+15,73580,
4.55E+15,73643,
5.39E+15,73707,
5.22E+15,73773,
3.09E+13,73842,
3.53E+15,73902,
5.41E+15,73971,
3.56E+15,74030,
5.20E+15,74101,
3.09E+13,74167,
4.03E+15,74222,
3.53E+15,74281,
6.23E+15,74346,
3.10E+13,74409,
6.23E+15,74474,
5.17E+15,74533,
5.28E+15,74600,
3.53E+15,74655,
3.03E+13,74719,
3.56E+15,74775,
4.51E+15,74834,
3.50E+14,74909,
3.54E+15,74967,
4.80E+15,75037,
6.01E+15,75101,
3.78E+14,75162,
6.01E+15,75225,
3.59E+15,75281,
3.03E+13,75344,
5.22E+15,75413,
3.55E+15,75471,
3.02E+13,75537,
4.10E+15,75603,
4.61E+15,75663,
6.01E+15,75723,
3.06E+13,75788,
3.54E+15,75845,
4.01E+15,75904,
4.01E+15,75970,
4.45E+15,76038,
6.23E+15,76098,
3.09E+13,76170,
3.56E+15,76228,
5.14E+15,76296,
3.54E+15,76355,
6.01E+15,76415,
5.28E+15,76473,
5.30E+15,76534,
3.58E+15,76591,
3.54E+15,76652,
4.98E+15,76714,
3.00E+13,76781,
3.48E+14,76857,
5.38E+15,76916,
3.79E+14,76985,
3.72E+14,77054,
3.78E+14,77127,
6.45E+15,77189,
3.02E+13,77255,
3.53E+15,77312,
3.58E+15,77373,
3.06E+13,77441,
4.87E+15,77499,
4.03E+15,77561,
6.01E+15,77623,
3.57E+15,77682,
3.45E+14,77748,
5.30E+15,77810,
4.32E+15,77869,
6.01E+15,77934,
6.01E+15,77994,
3.76E+14,78065,
5.47E+15,78131,
5.50E+15,78205,
6.01E+15,78266,
3.91E+13,78333,
4.09E+15,78393,
6.01E+15,78454,
5.10E+15,78518,
5.46E+15,78583,
3.79E+14,78654,
4.72E+15,78707,
3.49E+14,78779,
5.18E+15,78843,
3.04E+13,78908,
6.01E+15,78969,
5.21E+15,79032,
3.46E+14,79094,
3.00E+13,79162,
5.25E+15,79227,
4.10E+15,79290,
3.74E+14,79358,
5.27E+15,79420,
4.33E+15,79482,
5.17E+15,79550,
3.95E+13,79612,
4.43E+15,79677,
3.58E+15,79735,
3.53E+15,79799,
5.30E+15,79861,
3.48E+14,79934,
5.34E+15,79996,
5.39E+15,80061,
3.59E+15,80119,
5.29E+15,80186,
3.61E+13,80251,
3.71E+14,80311,
3.55E+15,80369,
5.19E+15,80426,
4.78E+15,80494,
3.46E+14,80564,
4.22E+15,80622,
3.72E+14,80695,
3.81E+13,80760,
3.47E+14,80828,
5.33E+15,80894,
3.44E+14,80966,
3.54E+15,81025,
3.80E+14,81094,
4.21E+15,81162,
5.46E+15,81227,
6.01E+15,81291,
3.06E+13,81357,
3.42E+14,81428,
4.97E+15,81490,
